id,name,type,mode,octave,inversion,split,,,,
19463,A-4-I-IV7-iii-VI7-157,progression,I-IV7-iii-VI7,4,157,train,,,,
19464,G-6-I-IV7-iii-VI7-5,progression,I-IV7-iii-VI7,6,5,train,,,,
19465,Ab-4-ii-triV-I-57,progression,ii-triV-I,4,57,train,,,,
19466,C#-2-ii#-V#-ii-V-223,progression,ii#-V#-ii-V,2,223,train,,,,
19467,G-7-ii-V-I-maj-51,progression,ii-V-I-maj,7,51,train,,,,
19468,C#-4-I-i#-ii-V-83,progression,I-i#-ii-V,4,83,train,,,,
19469,Eb-7-ii#-V#-ii-V-28,progression,ii#-V#-ii-V,7,28,train,,,,
19470,B-7-ii#-V#-ii-V-135,progression,ii#-V#-ii-V,7,135,train,,,,
19471,C#-5-I-IV7-iii-VI7-157,progression,I-IV7-iii-VI7,5,157,train,,,,
19472,C#-1-I-VI-ii-V-maj-23,progression,I-VI-ii-V-maj,1,23,train,,,,
19473,C#-1-iii-VI-ii-V-33,progression,iii-VI-ii-V,1,33,validation,,,,
19474,Eb-4-ii-V-I-maj-39,progression,ii-V-I-maj,4,39,train,,,,
19475,B-5-iii-VI-ii-V-118,progression,iii-VI-ii-V,5,118,train,,,,
19476,C-7-ii#-V#-ii-V-102,progression,ii#-V#-ii-V,7,102,train,,,,
19477,G-4-I-i#-ii-V-214,progression,I-i#-ii-V,4,214,train,,,,
19478,F#-2-I-VI-ii-V-maj-27,progression,I-VI-ii-V-maj,2,27,train,,,,
19479,F-5-ii-V-I-maj-48,progression,ii-V-I-maj,5,48,validation,,,,
19480,Bb-1-I-VI-ii-V-maj-214,progression,I-VI-ii-V-maj,1,214,train,,,,
19481,Ab-4-ii#-V#-ii-V-34,progression,ii#-V#-ii-V,4,34,train,,,,
19482,Ab-4-I-IV7-iii-VI7-238,progression,I-IV7-iii-VI7,4,238,validation,,,,
19483,C-5-I-i#-ii-V-73,progression,I-i#-ii-V,5,73,validation,,,,
19484,A-2-ii#-V#-ii-V-151,progression,ii#-V#-ii-V,2,151,train,,,,
19485,F#-1-I-IV7-iii-VI7-118,progression,I-IV7-iii-VI7,1,118,train,,,,
19486,E-7-I-i#-ii-V-220,progression,I-i#-ii-V,7,220,train,,,,
19487,B-6-I-VI-ii-V-maj-25,progression,I-VI-ii-V-maj,6,25,train,,,,
19488,G-4-i-vi-ii-V-min-72,progression,i-vi-ii-V-min,4,72,train,,,,
19489,Bb-2-I-IV7-iii-VI7-154,progression,I-IV7-iii-VI7,2,154,train,,,,
19490,G-1-I-VI-ii-V-maj-135,progression,I-VI-ii-V-maj,1,135,validation,,,,
19491,Ab-1-I-IV7-iii-VI7-28,progression,I-IV7-iii-VI7,1,28,train,,,,
19492,F#-5-iii-VI-ii-V-54,progression,iii-VI-ii-V,5,54,train,,,,
19493,C-4-iii-VI-ii-V-212,progression,iii-VI-ii-V,4,212,train,,,,
19494,C-3-ii#-V#-ii-V-184,progression,ii#-V#-ii-V,3,184,train,,,,
19495,A-7-ii-V-I-maj-33,progression,ii-V-I-maj,7,33,train,,,,
19496,D-1-ii#-V#-ii-V-83,progression,ii#-V#-ii-V,1,83,train,,,,
19497,B-4-ii-V-I-maj-29,progression,ii-V-I-maj,4,29,test,,,,
19498,F-5-I-IV7-iii-VI7-123,progression,I-IV7-iii-VI7,5,123,train,,,,
19499,F-4-I-IV7-iii-VI7-48,progression,I-IV7-iii-VI7,4,48,validation,,,,
19500,A-1-iii-VI-ii-V-131,progression,iii-VI-ii-V,1,131,train,,,,
19501,Bb-2-I-VI-ii-V-maj-171,progression,I-VI-ii-V-maj,2,171,train,,,,
19502,Eb-5-i-vi-ii-V-min-77,progression,i-vi-ii-V-min,5,77,train,,,,
19503,G-2-I-IV7-iii-VI7-42,progression,I-IV7-iii-VI7,2,42,train,,,,
19504,B-1-I-i#-ii-V-46,progression,I-i#-ii-V,1,46,train,,,,
19505,F-1-ii#-V#-ii-V-119,progression,ii#-V#-ii-V,1,119,validation,,,,
19506,Ab-2-i-vi-ii-V-min-222,progression,i-vi-ii-V-min,2,222,test,,,,
19507,B-7-iii-VI-ii-V-67,progression,iii-VI-ii-V,7,67,train,,,,
19508,F#-3-iii-VI-ii-V-72,progression,iii-VI-ii-V,3,72,train,,,,
19509,Bb-6-I-i#-ii-V-154,progression,I-i#-ii-V,6,154,train,,,,
19510,C#-1-ii#-V#-ii-V-234,progression,ii#-V#-ii-V,1,234,train,,,,
19511,C-3-I-VI-ii-V-maj-135,progression,I-VI-ii-V-maj,3,135,train,,,,
19512,A-2-i-vi-ii-V-min-233,progression,i-vi-ii-V-min,2,233,train,,,,
19513,A-6-ii-V-i-min-49,progression,ii-V-i-min,6,49,validation,,,,
19514,F-4-I-i#-ii-V-83,progression,I-i#-ii-V,4,83,train,,,,
19515,Ab-7-I-i#-ii-V-134,progression,I-i#-ii-V,7,134,train,,,,
19516,E-6-ii#-V#-ii-V-103,progression,ii#-V#-ii-V,6,103,train,,,,
19517,Bb-1-I-VI-ii-V-maj-148,progression,I-VI-ii-V-maj,1,148,train,,,,
19518,B-1-I-VI-ii-V-maj-176,progression,I-VI-ii-V-maj,1,176,validation,,,,
19519,F-5-iii-VI-ii-V-153,progression,iii-VI-ii-V,5,153,train,,,,
19520,G-7-i-vi-ii-V-min-102,progression,i-vi-ii-V-min,7,102,train,,,,
19521,A-6-ii#-V#-ii-V-7,progression,ii#-V#-ii-V,6,7,validation,,,,
19522,E-6-I-VI-ii-V-maj-195,progression,I-VI-ii-V-maj,6,195,train,,,,
19523,F-6-I-i#-ii-V-156,progression,I-i#-ii-V,6,156,train,,,,
19524,B-5-I-IV7-iii-VI7-43,progression,I-IV7-iii-VI7,5,43,train,,,,
19525,G-2-i-vi-ii-V-min-121,progression,i-vi-ii-V-min,2,121,validation,,,,
19526,D-3-ii#-V#-ii-V-157,progression,ii#-V#-ii-V,3,157,train,,,,
19527,Ab-7-I-i#-ii-V-189,progression,I-i#-ii-V,7,189,validation,,,,
19528,G-3-iii-VI-ii-V-86,progression,iii-VI-ii-V,3,86,train,,,,
19529,G-6-I-IV7-iii-VI7-55,progression,I-IV7-iii-VI7,6,55,train,,,,
19530,A-6-ii#-V#-ii-V-23,progression,ii#-V#-ii-V,6,23,train,,,,
19531,Eb-2-ii#-V#-ii-V-255,progression,ii#-V#-ii-V,2,255,train,,,,
19532,Eb-2-I-IV7-iii-VI7-17,progression,I-IV7-iii-VI7,2,17,train,,,,
19533,C#-1-I-VI-ii-V-maj-32,progression,I-VI-ii-V-maj,1,32,test,,,,
19534,C-8-I-i#-ii-V-0,progression,I-i#-ii-V,8,0,train,,,,
19535,C-2-i-vi-ii-V-min-122,progression,i-vi-ii-V-min,2,122,train,,,,
19536,F#-6-iii-VI-ii-V-31,progression,iii-VI-ii-V,6,31,train,,,,
19537,G-7-I-VI-ii-V-maj-132,progression,I-VI-ii-V-maj,7,132,train,,,,
19538,A-7-ii#-V#-ii-V-67,progression,ii#-V#-ii-V,7,67,train,,,,
19539,Eb-5-I-VI-ii-V-maj-67,progression,I-VI-ii-V-maj,5,67,train,,,,
19540,B-7-I-IV7-iii-VI7-102,progression,I-IV7-iii-VI7,7,102,validation,,,,
19541,Bb-3-I-i#-ii-V-227,progression,I-i#-ii-V,3,227,train,,,,
19542,C-2-I-i#-ii-V-107,progression,I-i#-ii-V,2,107,train,,,,
19543,D-6-i-vi-ii-V-min-58,progression,i-vi-ii-V-min,6,58,train,,,,
19544,Bb-2-iii-VI-ii-V-90,progression,iii-VI-ii-V,2,90,train,,,,
19545,Ab-7-I-VI-ii-V-maj-180,progression,I-VI-ii-V-maj,7,180,test,,,,
19546,Bb-4-ii-triV-I-11,progression,ii-triV-I,4,11,validation,,,,
19547,C-8-ii#-V#-ii-V-129,progression,ii#-V#-ii-V,8,129,train,,,,
19548,F-6-ii#-V#-ii-V-67,progression,ii#-V#-ii-V,6,67,train,,,,
19549,F#-5-iii-VI-ii-V-157,progression,iii-VI-ii-V,5,157,train,,,,
19550,Eb-7-i-vi-ii-V-min-183,progression,i-vi-ii-V-min,7,183,train,,,,
19551,B-4-I-i#-ii-V-156,progression,I-i#-ii-V,4,156,train,,,,
19552,F-4-ii#-V#-ii-V-168,progression,ii#-V#-ii-V,4,168,test,,,,
19553,E-3-I-IV7-iii-VI7-5,progression,I-IV7-iii-VI7,3,5,train,,,,
19554,F-3-I-IV7-iii-VI7-82,progression,I-IV7-iii-VI7,3,82,train,,,,
19555,B-6-ii#-V#-ii-V-31,progression,ii#-V#-ii-V,6,31,train,,,,
19556,Eb-4-i-vi-ii-V-min-242,progression,i-vi-ii-V-min,4,242,train,,,,
19557,E-2-ii#-V#-ii-V-83,progression,ii#-V#-ii-V,2,83,train,,,,
19558,E-7-I-i#-ii-V-95,progression,I-i#-ii-V,7,95,test,,,,
19559,F-3-I-i#-ii-V-131,progression,I-i#-ii-V,3,131,test,,,,
19560,F-7-I-i#-ii-V-28,progression,I-i#-ii-V,7,28,train,,,,
19561,F#-4-I-i#-ii-V-118,progression,I-i#-ii-V,4,118,train,,,,
19562,Bb-1-I-i#-ii-V-183,progression,I-i#-ii-V,1,183,test,,,,
19563,C-3-I-VI-ii-V-maj-127,progression,I-VI-ii-V-maj,3,127,train,,,,
19564,C#-1-iii-VI-ii-V-237,progression,iii-VI-ii-V,1,237,train,,,,
19565,A-4-ii-triV-I-52,progression,ii-triV-I,4,52,train,,,,
19566,C-6-ii#-V#-ii-V-197,progression,ii#-V#-ii-V,6,197,train,,,,
19567,C-6-I-i#-ii-V-74,progression,I-i#-ii-V,6,74,validation,,,,
19568,E-1-I-i#-ii-V-168,progression,I-i#-ii-V,1,168,validation,,,,
19569,D-4-ii#-V#-ii-V-149,progression,ii#-V#-ii-V,4,149,train,,,,
19570,A-3-I-VI-ii-V-maj-122,progression,I-VI-ii-V-maj,3,122,train,,,,
19571,C-8-I-VI-ii-V-maj-145,progression,I-VI-ii-V-maj,8,145,train,,,,
19572,C-2-I-VI-ii-V-maj-215,progression,I-VI-ii-V-maj,2,215,validation,,,,
19573,Ab-3-I-IV7-iii-VI7-58,progression,I-IV7-iii-VI7,3,58,train,,,,
19574,E-6-i-vi-ii-V-min-155,progression,i-vi-ii-V-min,6,155,train,,,,
19575,B-5-ii#-V#-ii-V-108,progression,ii#-V#-ii-V,5,108,train,,,,
19576,F-7-I-VI-ii-V-maj-248,progression,I-VI-ii-V-maj,7,248,train,,,,
19577,F#-1-iii-VI-ii-V-17,progression,iii-VI-ii-V,1,17,validation,,,,
19578,G-4-I-i#-ii-V-93,progression,I-i#-ii-V,4,93,train,,,,
19579,B-4-iii-VI-ii-V-178,progression,iii-VI-ii-V,4,178,train,,,,
19580,F#-1-ii-V-i-min-37,progression,ii-V-i-min,1,37,train,,,,
19581,Ab-5-ii#-V#-ii-V-194,progression,ii#-V#-ii-V,5,194,test,,,,
19582,Bb-3-ii-triV-I-2,progression,ii-triV-I,3,2,train,,,,
19583,D-6-I-IV7-iii-VI7-61,progression,I-IV7-iii-VI7,6,61,train,,,,
19584,F-5-iii-VI-ii-V-130,progression,iii-VI-ii-V,5,130,train,,,,
19585,D-4-i-vi-ii-V-min-164,progression,i-vi-ii-V-min,4,164,validation,,,,
19586,B-6-i-vi-ii-V-min-202,progression,i-vi-ii-V-min,6,202,train,,,,
19587,Bb-7-ii#-V#-ii-V-39,progression,ii#-V#-ii-V,7,39,train,,,,
19588,B-7-ii-triV-I-10,progression,ii-triV-I,7,10,test,,,,
19589,G-4-ii#-V#-ii-V-3,progression,ii#-V#-ii-V,4,3,train,,,,
19590,D-3-ii#-V#-ii-V-144,progression,ii#-V#-ii-V,3,144,train,,,,
19591,E-7-i-vi-ii-V-min-180,progression,i-vi-ii-V-min,7,180,validation,,,,
19592,Ab-6-I-i#-ii-V-17,progression,I-i#-ii-V,6,17,test,,,,
19593,G-4-i-vi-ii-V-min-78,progression,i-vi-ii-V-min,4,78,train,,,,
19594,G-6-I-VI-ii-V-maj-45,progression,I-VI-ii-V-maj,6,45,train,,,,
19595,C-8-I-VI-ii-V-maj-183,progression,I-VI-ii-V-maj,8,183,validation,,,,
19596,Ab-1-iii-VI-ii-V-210,progression,iii-VI-ii-V,1,210,train,,,,
19597,A-6-I-IV7-iii-VI7-243,progression,I-IV7-iii-VI7,6,243,train,,,,
19598,C#-1-i-vi-ii-V-min-159,progression,i-vi-ii-V-min,1,159,train,,,,
19599,D-5-ii#-V#-ii-V-147,progression,ii#-V#-ii-V,5,147,train,,,,
19600,G-2-I-i#-ii-V-179,progression,I-i#-ii-V,2,179,train,,,,
19601,C#-1-ii#-V#-ii-V-157,progression,ii#-V#-ii-V,1,157,train,,,,
19602,F-2-i-vi-ii-V-min-221,progression,i-vi-ii-V-min,2,221,train,,,,
19603,C-4-I-i#-ii-V-196,progression,I-i#-ii-V,4,196,train,,,,
19604,E-7-I-IV7-iii-VI7-254,progression,I-IV7-iii-VI7,7,254,train,,,,
19605,G-3-I-i#-ii-V-210,progression,I-i#-ii-V,3,210,train,,,,
19606,D-6-ii-triV-I-54,progression,ii-triV-I,6,54,train,,,,
19607,E-6-I-i#-ii-V-149,progression,I-i#-ii-V,6,149,train,,,,
19608,A-6-ii#-V#-ii-V-74,progression,ii#-V#-ii-V,6,74,train,,,,
19609,Ab-7-iii-VI-ii-V-154,progression,iii-VI-ii-V,7,154,train,,,,
19610,C#-7-I-i#-ii-V-103,progression,I-i#-ii-V,7,103,train,,,,
19611,D-1-ii#-V#-ii-V-10,progression,ii#-V#-ii-V,1,10,train,,,,
19612,F#-1-ii#-V#-ii-V-47,progression,ii#-V#-ii-V,1,47,train,,,,
19613,F-7-I-VI-ii-V-maj-24,progression,I-VI-ii-V-maj,7,24,train,,,,
19614,Ab-2-i-vi-ii-V-min-200,progression,i-vi-ii-V-min,2,200,train,,,,
19615,E-2-I-IV7-iii-VI7-150,progression,I-IV7-iii-VI7,2,150,train,,,,
19616,Eb-6-I-VI-ii-V-maj-143,progression,I-VI-ii-V-maj,6,143,train,,,,
19617,D-7-I-i#-ii-V-87,progression,I-i#-ii-V,7,87,train,,,,
19618,Ab-6-I-i#-ii-V-78,progression,I-i#-ii-V,6,78,train,,,,
19619,G-5-I-i#-ii-V-15,progression,I-i#-ii-V,5,15,train,,,,
19620,E-4-ii-V-i-min-55,progression,ii-V-i-min,4,55,train,,,,
19621,F-5-iii-VI-ii-V-10,progression,iii-VI-ii-V,5,10,train,,,,
19622,E-2-ii#-V#-ii-V-62,progression,ii#-V#-ii-V,2,62,train,,,,
19623,B-2-iii-VI-ii-V-18,progression,iii-VI-ii-V,2,18,train,,,,
19624,D-7-iii-VI-ii-V-208,progression,iii-VI-ii-V,7,208,validation,,,,
19625,Ab-5-ii#-V#-ii-V-53,progression,ii#-V#-ii-V,5,53,train,,,,
19626,A-1-ii#-V#-ii-V-250,progression,ii#-V#-ii-V,1,250,train,,,,
19627,C-8-I-IV7-iii-VI7-192,progression,I-IV7-iii-VI7,8,192,train,,,,
19628,C-6-ii-triV-I-59,progression,ii-triV-I,6,59,train,,,,
19629,B-6-iii-VI-ii-V-151,progression,iii-VI-ii-V,6,151,validation,,,,
19630,Ab-4-iii-VI-ii-V-144,progression,iii-VI-ii-V,4,144,train,,,,
19631,Bb-3-ii#-V#-ii-V-187,progression,ii#-V#-ii-V,3,187,train,,,,
19632,F#-6-iii-VI-ii-V-227,progression,iii-VI-ii-V,6,227,train,,,,
19633,Eb-5-iii-VI-ii-V-124,progression,iii-VI-ii-V,5,124,train,,,,
19634,Bb-4-I-IV7-iii-VI7-235,progression,I-IV7-iii-VI7,4,235,test,,,,
19635,B-5-I-i#-ii-V-107,progression,I-i#-ii-V,5,107,train,,,,
19636,C-5-I-i#-ii-V-105,progression,I-i#-ii-V,5,105,train,,,,
19637,C-2-I-VI-ii-V-maj-39,progression,I-VI-ii-V-maj,2,39,train,,,,
19638,Ab-2-I-IV7-iii-VI7-5,progression,I-IV7-iii-VI7,2,5,train,,,,
19639,Ab-3-I-i#-ii-V-30,progression,I-i#-ii-V,3,30,test,,,,
19640,B-3-ii-V-i-min-9,progression,ii-V-i-min,3,9,validation,,,,
19641,F-5-I-i#-ii-V-200,progression,I-i#-ii-V,5,200,validation,,,,
19642,D-6-I-VI-ii-V-maj-230,progression,I-VI-ii-V-maj,6,230,test,,,,
19643,D-5-I-i#-ii-V-216,progression,I-i#-ii-V,5,216,train,,,,
19644,C-1-I-i#-ii-V-96,progression,I-i#-ii-V,1,96,train,,,,
19645,F-6-ii-V-I-maj-32,progression,ii-V-I-maj,6,32,train,,,,
19646,G-3-ii-triV-I-44,progression,ii-triV-I,3,44,train,,,,
19647,C#-4-i-vi-ii-V-min-160,progression,i-vi-ii-V-min,4,160,train,,,,
19648,D-7-ii-V-i-min-29,progression,ii-V-i-min,7,29,train,,,,
19649,Ab-3-i-vi-ii-V-min-217,progression,i-vi-ii-V-min,3,217,train,,,,
19650,B-5-iii-VI-ii-V-191,progression,iii-VI-ii-V,5,191,test,,,,
19651,B-2-ii#-V#-ii-V-242,progression,ii#-V#-ii-V,2,242,train,,,,
19652,Eb-1-i-vi-ii-V-min-104,progression,i-vi-ii-V-min,1,104,train,,,,
19653,Eb-2-I-VI-ii-V-maj-12,progression,I-VI-ii-V-maj,2,12,train,,,,
19654,G-2-I-IV7-iii-VI7-50,progression,I-IV7-iii-VI7,2,50,train,,,,
19655,F-4-ii-V-i-min-35,progression,ii-V-i-min,4,35,train,,,,
19656,Eb-5-ii-V-I-maj-24,progression,ii-V-I-maj,5,24,train,,,,
19657,Bb-7-i-vi-ii-V-min-239,progression,i-vi-ii-V-min,7,239,train,,,,
19658,F#-4-i-vi-ii-V-min-152,progression,i-vi-ii-V-min,4,152,train,,,,
19659,C#-4-I-i#-ii-V-153,progression,I-i#-ii-V,4,153,test,,,,
19660,Bb-2-ii-V-I-maj-23,progression,ii-V-I-maj,2,23,train,,,,
19661,Eb-4-iii-VI-ii-V-177,progression,iii-VI-ii-V,4,177,train,,,,
19662,F#-4-I-IV7-iii-VI7-129,progression,I-IV7-iii-VI7,4,129,train,,,,
19663,Bb-4-i-vi-ii-V-min-163,progression,i-vi-ii-V-min,4,163,train,,,,
19664,Ab-2-i-vi-ii-V-min-210,progression,i-vi-ii-V-min,2,210,train,,,,
19665,C-1-I-VI-ii-V-maj-79,progression,I-VI-ii-V-maj,1,79,train,,,,
19666,D-3-I-IV7-iii-VI7-201,progression,I-IV7-iii-VI7,3,201,train,,,,
19667,Bb-2-iii-VI-ii-V-33,progression,iii-VI-ii-V,2,33,train,,,,
19668,B-5-iii-VI-ii-V-218,progression,iii-VI-ii-V,5,218,train,,,,
19669,Bb-4-ii-V-I-maj-8,progression,ii-V-I-maj,4,8,train,,,,
19670,C-4-I-IV7-iii-VI7-17,progression,I-IV7-iii-VI7,4,17,train,,,,
19671,Eb-7-I-i#-ii-V-63,progression,I-i#-ii-V,7,63,train,,,,
19672,G-7-iii-VI-ii-V-255,progression,iii-VI-ii-V,7,255,train,,,,
19673,Ab-5-I-VI-ii-V-maj-76,progression,I-VI-ii-V-maj,5,76,train,,,,
19674,Ab-6-iii-VI-ii-V-219,progression,iii-VI-ii-V,6,219,validation,,,,
19675,F-1-i-vi-ii-V-min-107,progression,i-vi-ii-V-min,1,107,train,,,,
19676,Eb-7-ii#-V#-ii-V-178,progression,ii#-V#-ii-V,7,178,train,,,,
19677,D-4-I-VI-ii-V-maj-6,progression,I-VI-ii-V-maj,4,6,train,,,,
19678,Eb-6-I-VI-ii-V-maj-26,progression,I-VI-ii-V-maj,6,26,train,,,,
19679,B-2-I-VI-ii-V-maj-61,progression,I-VI-ii-V-maj,2,61,train,,,,
19680,F#-1-iii-VI-ii-V-72,progression,iii-VI-ii-V,1,72,train,,,,
19681,D-4-ii#-V#-ii-V-50,progression,ii#-V#-ii-V,4,50,train,,,,
19682,B-1-ii#-V#-ii-V-172,progression,ii#-V#-ii-V,1,172,train,,,,
19683,D-6-ii-V-I-maj-35,progression,ii-V-I-maj,6,35,train,,,,
19684,F#-1-ii-V-i-min-11,progression,ii-V-i-min,1,11,train,,,,
19685,C#-2-iii-VI-ii-V-215,progression,iii-VI-ii-V,2,215,test,,,,
19686,F#-1-ii#-V#-ii-V-5,progression,ii#-V#-ii-V,1,5,train,,,,
19687,Eb-6-I-IV7-iii-VI7-135,progression,I-IV7-iii-VI7,6,135,train,,,,
19688,F-2-iii-VI-ii-V-235,progression,iii-VI-ii-V,2,235,train,,,,
19689,F#-5-ii-V-i-min-32,progression,ii-V-i-min,5,32,validation,,,,
19690,C#-5-i-vi-ii-V-min-232,progression,i-vi-ii-V-min,5,232,train,,,,
19691,F#-4-I-IV7-iii-VI7-174,progression,I-IV7-iii-VI7,4,174,test,,,,
19692,A-6-ii#-V#-ii-V-54,progression,ii#-V#-ii-V,6,54,train,,,,
19693,F-1-i-vi-ii-V-min-53,progression,i-vi-ii-V-min,1,53,validation,,,,
19694,B-5-ii#-V#-ii-V-40,progression,ii#-V#-ii-V,5,40,validation,,,,
19695,B-5-i-vi-ii-V-min-65,progression,i-vi-ii-V-min,5,65,train,,,,
19696,B-3-I-i#-ii-V-73,progression,I-i#-ii-V,3,73,train,,,,
19697,C-4-ii#-V#-ii-V-119,progression,ii#-V#-ii-V,4,119,validation,,,,
19698,A-6-I-VI-ii-V-maj-165,progression,I-VI-ii-V-maj,6,165,train,,,,
19699,Eb-5-ii#-V#-ii-V-164,progression,ii#-V#-ii-V,5,164,validation,,,,
19700,F-7-ii#-V#-ii-V-8,progression,ii#-V#-ii-V,7,8,train,,,,
19701,Ab-7-I-i#-ii-V-173,progression,I-i#-ii-V,7,173,test,,,,
19702,D-2-iii-VI-ii-V-218,progression,iii-VI-ii-V,2,218,test,,,,
19703,A-1-i-vi-ii-V-min-39,progression,i-vi-ii-V-min,1,39,train,,,,
19704,A-3-ii-triV-I-22,progression,ii-triV-I,3,22,train,,,,
19705,E-7-I-i#-ii-V-68,progression,I-i#-ii-V,7,68,validation,,,,
19706,C-6-I-IV7-iii-VI7-153,progression,I-IV7-iii-VI7,6,153,test,,,,
19707,E-4-I-i#-ii-V-2,progression,I-i#-ii-V,4,2,train,,,,
19708,G-3-I-i#-ii-V-251,progression,I-i#-ii-V,3,251,train,,,,
19709,A-3-ii-V-I-maj-14,progression,ii-V-I-maj,3,14,train,,,,
19710,F#-5-I-VI-ii-V-maj-60,progression,I-VI-ii-V-maj,5,60,train,,,,
19711,F#-5-I-i#-ii-V-253,progression,I-i#-ii-V,5,253,train,,,,
19712,G-5-I-IV7-iii-VI7-137,progression,I-IV7-iii-VI7,5,137,train,,,,
19713,Bb-6-I-VI-ii-V-maj-110,progression,I-VI-ii-V-maj,6,110,validation,,,,
19714,D-4-i-vi-ii-V-min-197,progression,i-vi-ii-V-min,4,197,train,,,,
19715,Eb-7-I-i#-ii-V-173,progression,I-i#-ii-V,7,173,train,,,,
19716,Bb-5-ii#-V#-ii-V-175,progression,ii#-V#-ii-V,5,175,train,,,,
19717,Ab-2-I-VI-ii-V-maj-111,progression,I-VI-ii-V-maj,2,111,train,,,,
19718,C#-1-I-IV7-iii-VI7-38,progression,I-IV7-iii-VI7,1,38,train,,,,
19719,Bb-4-ii-V-I-maj-48,progression,ii-V-I-maj,4,48,train,,,,
19720,A-2-I-i#-ii-V-83,progression,I-i#-ii-V,2,83,train,,,,
19721,D-7-ii-V-i-min-35,progression,ii-V-i-min,7,35,train,,,,
19722,Bb-4-I-i#-ii-V-32,progression,I-i#-ii-V,4,32,validation,,,,
19723,Eb-2-I-VI-ii-V-maj-231,progression,I-VI-ii-V-maj,2,231,train,,,,
19724,Ab-4-ii#-V#-ii-V-212,progression,ii#-V#-ii-V,4,212,train,,,,
19725,E-1-I-VI-ii-V-maj-143,progression,I-VI-ii-V-maj,1,143,train,,,,
19726,F#-5-i-vi-ii-V-min-25,progression,i-vi-ii-V-min,5,25,train,,,,
19727,G-5-ii-triV-I-19,progression,ii-triV-I,5,19,train,,,,
19728,F#-3-I-IV7-iii-VI7-192,progression,I-IV7-iii-VI7,3,192,train,,,,
19729,G-5-ii#-V#-ii-V-144,progression,ii#-V#-ii-V,5,144,train,,,,
19730,B-3-iii-VI-ii-V-217,progression,iii-VI-ii-V,3,217,train,,,,
19731,D-2-iii-VI-ii-V-102,progression,iii-VI-ii-V,2,102,train,,,,
19732,Eb-2-i-vi-ii-V-min-119,progression,i-vi-ii-V-min,2,119,train,,,,
19733,Bb-6-I-IV7-iii-VI7-163,progression,I-IV7-iii-VI7,6,163,train,,,,
19734,A-6-I-IV7-iii-VI7-110,progression,I-IV7-iii-VI7,6,110,train,,,,
19735,C#-6-I-i#-ii-V-36,progression,I-i#-ii-V,6,36,train,,,,
19736,B-2-ii-V-i-min-5,progression,ii-V-i-min,2,5,train,,,,
19737,A-4-i-vi-ii-V-min-122,progression,i-vi-ii-V-min,4,122,train,,,,
19738,Ab-7-I-i#-ii-V-208,progression,I-i#-ii-V,7,208,train,,,,
19739,C-3-I-i#-ii-V-128,progression,I-i#-ii-V,3,128,train,,,,
19740,Eb-1-I-IV7-iii-VI7-236,progression,I-IV7-iii-VI7,1,236,train,,,,
19741,Bb-5-I-IV7-iii-VI7-219,progression,I-IV7-iii-VI7,5,219,train,,,,
19742,Eb-2-ii-triV-I-50,progression,ii-triV-I,2,50,test,,,,
19743,G-6-I-i#-ii-V-171,progression,I-i#-ii-V,6,171,train,,,,
19744,Ab-1-I-IV7-iii-VI7-213,progression,I-IV7-iii-VI7,1,213,train,,,,
19745,Eb-2-ii-V-I-maj-13,progression,ii-V-I-maj,2,13,train,,,,
19746,E-5-I-IV7-iii-VI7-243,progression,I-IV7-iii-VI7,5,243,train,,,,
19747,G-3-i-vi-ii-V-min-15,progression,i-vi-ii-V-min,3,15,train,,,,
19748,C-8-I-VI-ii-V-maj-238,progression,I-VI-ii-V-maj,8,238,train,,,,
19749,Eb-6-I-IV7-iii-VI7-48,progression,I-IV7-iii-VI7,6,48,train,,,,
19750,C-5-i-vi-ii-V-min-151,progression,i-vi-ii-V-min,5,151,train,,,,
19751,D-5-I-i#-ii-V-212,progression,I-i#-ii-V,5,212,train,,,,
19752,Ab-4-iii-VI-ii-V-42,progression,iii-VI-ii-V,4,42,train,,,,
19753,F#-2-iii-VI-ii-V-250,progression,iii-VI-ii-V,2,250,train,,,,
19754,B-7-ii-triV-I-11,progression,ii-triV-I,7,11,train,,,,
19755,C#-3-iii-VI-ii-V-117,progression,iii-VI-ii-V,3,117,train,,,,
19756,Ab-6-ii#-V#-ii-V-78,progression,ii#-V#-ii-V,6,78,test,,,,
19757,E-7-I-VI-ii-V-maj-20,progression,I-VI-ii-V-maj,7,20,train,,,,
19758,C#-2-ii#-V#-ii-V-243,progression,ii#-V#-ii-V,2,243,train,,,,
19759,C-5-I-IV7-iii-VI7-200,progression,I-IV7-iii-VI7,5,200,train,,,,
19760,C-4-ii-V-I-maj-1,progression,ii-V-I-maj,4,1,train,,,,
19761,E-6-iii-VI-ii-V-111,progression,iii-VI-ii-V,6,111,test,,,,
19762,F-1-ii#-V#-ii-V-237,progression,ii#-V#-ii-V,1,237,test,,,,
19763,C#-3-I-VI-ii-V-maj-219,progression,I-VI-ii-V-maj,3,219,train,,,,
19764,C-6-I-IV7-iii-VI7-114,progression,I-IV7-iii-VI7,6,114,test,,,,
19765,B-5-I-VI-ii-V-maj-28,progression,I-VI-ii-V-maj,5,28,train,,,,
19766,F-1-iii-VI-ii-V-157,progression,iii-VI-ii-V,1,157,train,,,,
19767,C-6-I-VI-ii-V-maj-145,progression,I-VI-ii-V-maj,6,145,train,,,,
19768,F#-4-I-VI-ii-V-maj-255,progression,I-VI-ii-V-maj,4,255,train,,,,
